mean,median,std,mad,min,max,p25,p75,iqr,sali_ecfp,sali_rdkit,sali_maccs,sali_chemberta,sali_avg,mae_ratio,mae_llm_avg,mae_ml_avg,label,task,property,taskprop_name,esol_col,tsne_x,tsne_y
-88.64053095928779,4.218847493575595e-13,1089.9522807596877,674.4907594765948,-5175.574745240894,3963.187684227287,-794.2309976620327,586.9569936621605,1381.1879913241933,1.300265007,1.313878631,1.479792982,2.692544626,1.696620312,1.163752934,735.3539774,631.8815241,0,lt,bj,Scaled Robust Standardized $\mathtt{BJ}$,BJ_lt,-1.7325016,-8.818607
0.15260837222797555,0.0,1.0614685243538358,0.6744907594765951,-0.9473480500779294,2.1220596321745613,-0.6794025285861911,0.5092943117218949,1.188696840308086,1.194637209,1.187507255,1.326219368,2.400969234,1.527333266,1.355164237,0.535708405,0.395308842,0,sq,sp3,Quadratic Transformed sp3,sp3_sq,5.930906,1.0425715
0.7958863351016836,0.0,4.203381007583393,0.6744907594765952,-0.8701007040657227,73.03111544325228,-0.7629336172618066,0.1980673196059591,0.9610009368677658,2.548727319,2.63226827,2.953930991,4.795682127,3.232652177,0.983277706,2.017981571,2.052300749,0,sq,tpsa,Quadratic Transformed $\mathtt{TPSA}$,TPSA_sq,-0.9271029,-2.105641
1.391840637699284,0.0,4.8743366785198425,0.6744907594765952,-0.7662040844691672,82.2183753934573,-0.5598940431648239,1.348105487473853,1.9079995306386768,3.29646228,3.395543195,3.850759345,6.477099979,4.2549662,0.922952896,1.987180688,2.15306837,1,sq,chi,Quadratic Transformed $\mathtt{Chi1v}$,Chi_sq,-2.17707,-1.7186569
0.8248063102817967,5.2093713957919356e-17,2.488311324122335,0.6744907594765952,-0.8538608295791624,31.034151633099434,-0.6033356903449983,1.1391399493382501,1.7424756396832484,2.261212166,2.30546135,2.582760845,4.462192614,2.902906744,0.991319812,1.336484965,1.348187486,1,sq,hka,Quadratic Transformed $\mathtt{HKA}$,HKA_sq,-0.25225547,-2.3576162
-0.3026976813357298,3.8044066391650956e-14,1.519216950583441,0.6744907594765571,-9.457685956795489,2.868676776922573,-0.8378504926937552,0.5993872982373488,1.437237790931104,1.632144097,1.645863121,1.876269757,3.352966431,2.126810851,1.105281915,1.190621471,1.077210669,0,lg,mw,Logarithmic Transformed $\mathtt{MW}$,Molecular Weight_lg,1.795858,-1.3828174
-0.1981376689768043,2.9023848211948144e-14,1.3090468802286195,0.6744907594765662,-9.886982167357562,2.356164620242675,-0.7224416578008672,0.6204089616000122,1.3428506194008794,1.439984179,1.45363997,1.654879839,3.379617397,1.982030347,1.137931565,0.846463033,0.743861106,0,lg,logp,Logarithmic Transformed $\mathtt{logP}$,LogP_lg,2.4716876,-0.82662845
-0.4707644611366705,0.0,1.276019286226868,0.6744907594765952,-8.582388745677907,0.7776481338173168,-0.8320409648683045,0.2870120414568245,1.119053006325129,1.362234723,1.368538671,1.543183296,2.813542915,1.771874901,1.104008872,0.623733389,0.564971356,0,lg,sp3,Logarithmic Transformed sp3,sp3_lg,3.218171,-1.8662577
-0.6687574925693275,0.0,1.8872184499549918,0.6744907594765952,-8.224303238586817,2.8067967037509134,-1.325819324949943,0.13305549258791138,1.4588748175378545,1.893272708,1.884488161,2.130433616,4.143381734,2.512894055,1.108164005,1.088280437,0.982057198,0,lg,tpsa,Logarithmic Transformed $\mathtt{TPSA}$,TPSA_lg,0.78026175,-1.3703154
-0.2499343032326091,0.0,1.381189886928404,0.6744907594765952,-9.59524125535045,2.7654498816283977,-0.7371103342575989,0.6457712325092838,1.3828815667668826,1.536035472,1.548577305,1.772668553,3.256838389,2.02852993,1.184608332,1.128341902,0.952502082,0,lg,mr,Logarithmic Transformed $\mathtt{MR}$,MolMR_lg,2.7771773,-0.20152825
-0.2063839378543005,0.0,1.2710677208449572,0.6744907594765952,-8.095351588581075,2.843006252820984,-0.7922243156114741,0.6167903736234737,1.4090146892349478,1.481328539,1.492217863,1.704913065,3.216354158,1.973703406,1.119864047,0.958898857,0.856263633,0,lg,chi,Logarithmic Transformed $\mathtt{Chi1v}$,Chi_lg,2.5320668,-1.4125155
-0.2963776238601962,0.0,1.328728513949891,0.6744907594765952,-8.292358258139041,2.3021924324188565,-0.7787196903301661,0.5387476438298863,1.3174673341600522,1.488157391,1.491540261,1.698422733,3.110508558,1.947157236,1.052770286,0.936408495,0.889470863,0,lg,hka,Logarithmic Transformed $\mathtt{HKA}$,HKA_lg,2.2636092,-2.318372
-0.18017672676710575,0.0,1.1740048354990276,0.6744907594765952,-7.035241680507749,2.3342786850507635,-0.756213042615244,0.6064771960679045,1.3626902386831485,1.371064358,1.390692416,1.569927512,2.957937083,1.822405342,1.149734437,0.92812995,0.807255937,0,lg,bj,Logarithmic Transformed $\mathtt{BJ}$,BJ_lg,3.3876975,-0.98251414
0.03500091716039437,-6.5865281978494394e-18,0.6769918987064204,0.6744907594765952,-0.8879335947578355,1.012241408703024,-0.6482866526487399,0.7083117388074678,1.3565983914562076,0.850489054,0.868405903,0.983274287,2.034521688,1.184172733,1.2543463,0.717745951,0.572207173,0,sn,mw,Trigonometric Transformed $\mathtt{MW}$,Molecular Weight_sn,6.334909,-0.23134513
0.013336195646025608,0.0,0.6935925819946567,0.6744907594765952,-1.0200745156768296,0.9598364044610376,-0.6618331242149448,0.6928439404283157,1.3546770646432604,0.871646987,0.890298842,1.007855969,2.08423848,1.21351007,1.251673556,0.784589013,0.626831979,0,sn,logp,Trigonometric Transformed $\mathtt{logP}$,LogP_sn,5.803878,-0.37229332
0.8037989488186141,0.0,1.7077694042881946,0.6744907594765952,-1.6649770721860744,4.005084561319217,-0.09270983452046574,2.388695575492197,2.4814054100126626,2.006684444,2.030952575,2.326915854,4.427465215,2.698004522,1.160860635,1.637690983,1.410755895,0,sn,sp3,Trigonometric Transformed sp3,sp3_sn,0.37142462,-0.75186396
0.3291420911547098,0.0,0.9342385565782168,0.6744907594765952,-0.8395389899495243,2.1881718265953576,-0.3843269010954972,1.024705951824058,1.4090328529195553,1.130037868,1.136774043,1.290229587,2.485784162,1.510706415,1.203590661,0.774484766,0.643478544,0,sn,tpsa,Trigonometric Transformed $\mathtt{TPSA}$,TPSA_sn,4.8368793,-0.72128284
0.0027367717004228567,0.0,0.6640853739690566,0.6744907594765952,-0.9308669713494837,0.9300320394813931,-0.6720537767186875,0.6791086014211251,1.3511623781398125,0.832437184,0.848573255,0.961769833,1.986598233,1.157344626,1.247010533,0.702697786,0.563505894,0,sn,mr,Trigonometric Transformed $\mathtt{MR}$,MolMR_sn,6.6578827,-0.751905
-0.01434819447910766,3.7947076036992655e-19,0.6630676817058342,0.6744907594765952,-0.9322357540092144,0.9177336641402885,-0.6987276215775231,0.6560156418703685,1.3547432634478915,0.830984943,0.847662837,0.961226125,2.00292441,1.160699579,1.146650353,0.720574185,0.62841666,0,sn,chi,Trigonometric Transformed $\mathtt{Chi1v}$,Chi_sn,5.522643,-1.8386446
-0.023627348648795236,0.0,0.6686580831615119,0.6744907594765952,-0.9994560779135118,0.8508918071017761,-0.6791766831071402,0.6543236781395202,1.3335003612466605,0.83251863,0.842544367,0.957126768,1.846245702,1.119608867,0.95529123,0.564483542,0.590902046,0,sn,hka,Trigonometric Transformed $\mathtt{HKA}$,HKA_sn,3.87335,-4.0270653
0.021908106166035897,6.329030181884132e-18,0.6646736532144263,0.6744907594765952,-0.8551055463582511,0.9694890339429718,-0.6678583506829712,0.6881650999425295,1.3560234506255007,0.83029447,0.846117028,0.957709427,1.908807621,1.135732136,1.220785434,0.743295421,0.608866554,0,sn,bj,Trigonometric Transformed $\mathtt{BJ}$,BJ_sn,6.1389303,-1.1750609
2.016109175077,0.0,15.769249991100734,0.6744907594765952,-0.9860939996292764,390.38230236307237,-0.548625388834367,1.6507512639589865,2.1993766527933536,4.512428502,4.731040864,5.37165468,7.971697939,5.646705496,0.951852494,2.476895672,2.602184359,1,ex,mw,Exponential Transformed $\mathtt{MW}$,Molecular Weight_ex,-3.2689304,-1.1658603
2.2096680156985427,0.0,12.202810389749137,0.6744907594765952,-1.1544432124298483,283.80252440969645,-0.5416084984013162,1.2364184670039657,1.778026965405282,5.179977959,5.453778135,5.916813136,9.314223213,6.466198111,1.231257979,2.243639544,1.822233506,0,ex,logp,Exponential Transformed $\mathtt{logP}$,LogP_ex,-3.3192773,-0.37442404
0.7084426820727954,0.0,1.4726574967990074,0.6744907594765952,-0.6744907594765952,3.2546066103742386,-0.5289033114287028,1.7982925708997806,2.3271958823284833,1.675229581,1.673265989,1.841244889,3.266835467,2.114143981,1.556719066,0.570382409,0.366400349,0,ex,sp3,Exponential Transformed sp3,sp3_ex,5.7801757,2.2327554
2.4052028200701265,0.0,22.090900726949577,0.6744907594765952,-0.6744907594765952,687.0783059535449,-0.6744907594765952,1.5279631693321034,2.2024539288086986,5.344969821,5.59378995,6.266644128,9.572610077,6.694503494,0.980501464,8.537810426,8.7075958,0,ex,tpsa,Exponential Transformed $\mathtt{TPSA}$,TPSA_ex,-3.6567197,-0.7318788
1.817518760962903,0.0,13.52323483771624,0.6744907594765952,-0.9521000509440628,319.48946763209005,-0.5004670253066681,1.797116771921175,2.2975837972278432,4.069503264,4.236261698,4.840199168,7.219338472,5.09132565,0.950101161,1.710905201,1.800761088,1,ex,mr,Exponential Transformed $\mathtt{MR}$,MolMR_ex,-2.8612928,-1.3460608
4.557842320331278,0.0,58.49496701296395,0.6744907594765952,-1.0540812127449375,1412.1878837863217,-0.5365753567767944,1.9568040801943314,2.493379436971126,9.795130041,10.34695641,11.91039616,17.02716098,12.2699109,0.902398057,3.459484756,3.833657141,1,ex,chi,Exponential Transformed $\mathtt{Chi1v}$,Chi_ex,-4.4752517,-0.060225092
0.6484624438422713,0.0,2.80665641554493,0.6744907594765952,-1.0668071967194808,66.69876968894079,-0.5124304867625477,1.2484575919628509,1.7608880787253987,1.855147751,1.877645448,2.058380679,3.671818353,2.365748058,0.911619494,0.684177528,0.750507785,1,ex,hka,Exponential Transformed $\mathtt{HKA}$,HKA_ex,0.785727,-3.3875895
0.8277132433918698,0.0,3.8681602269898763,0.6744907594765952,-1.0539034907548999,54.71671051961175,-0.5808858774299954,0.8463288697507616,1.427214747180757,2.396473893,2.411387639,2.702945399,4.884573948,3.09884522,1.107761638,1.026364187,0.926520789,0,ex,bj,Exponential Transformed $\mathtt{BJ}$,BJ_ex,-0.44652686,-1.3428884
