task,property,taskprop_name,mae_llm_avg,mae_ml_avg,mae_ratio,sali_ecfp,sali_rdkit,sali_maccs,sali_chemberta,sali_avg,stat_mean,stat_median,stat_std,stat_var,stat_min,stat_max,stat_range,stat_q25,stat_q75,stat_iqr,stat_skewness,stat_kurtosis,stat_cv,stat_mad,stat_gini,stat_entropy,stat_energy,stat_rms,stat_p10,stat_p90,stat_p90_p10_ratio,stat_outlier_ratio,stat_z_score_max,tsne_1,tsne_2
lg,hka,Logarithmic Transformed $\mathtt{HKA}$,0.9364084950071364,0.8894708629790465,1.0527702862248738,1.4881573914030768,1.4915402610601936,1.698422733433444,3.110508558307606,1.9471572360510803,-0.2963776238601962,0.0,1.3281394079515487,1.7639542869538902,-8.292358258139041,2.3021924324188565,10.594550690557897,-0.7787196903301661,0.5387476438298863,1.3174673341600522,-1.8569925176092434,6.6627768786718615,-4.481240488580349,0.6744907594765952,0.4872727469274083,1.489683176078041,2088.8236126874062,1.3608063722950838,-2.0764426125635214,1.0543815829700118,-0.5077826743880383,0.05673758865248227,6.020437754054312,337.28824,1049.7754
lg,bj,Logarithmic Transformed $\mathtt{BJ}$,0.9281299504690715,0.8072559369421223,1.1497344373642129,1.3710643575805617,1.390692415652066,1.569927512023222,2.95793708311355,1.8224053420923498,-0.18017672676710575,0.0,1.1734843278984046,1.3770654678231706,-7.035241680507749,2.3342786850507635,9.369520365558513,-0.756213042615244,0.6064771960679045,1.3626902386831485,-1.2169245837371583,2.7683068432191167,-6.512962850164529,0.6744907594765952,0.4630467648727763,1.5594706991422753,1589.9488481402136,1.1872359161900716,-1.6159916380871884,1.1669688925904518,-0.7221379524240481,0.0274822695035461,5.841633152457513,282.8381,711.44165
sn,mw,Trigonometric Transformed $\mathtt{MW}$,0.7177459508933351,0.5722071734967676,1.254346299972399,0.8504890542967023,0.8684059033506787,0.9832742873456792,2.0345216876607592,1.1841727331634548,0.03500091716039437,-6.5865281978494394e-18,0.6766917471072261,0.45791172060303015,-0.8879335947578355,1.012241408703024,1.9001750034608595,-0.6482866526487399,0.7083117388074678,1.3565983914562076,0.06414497835211114,-1.4807553694053945,19.333543289915365,0.6744907594765952,0.2879832092394825,2.148428783675681,517.9062932601516,0.6775963288013734,-0.858268347541848,0.9730163904586494,-1.1336971628498465,0.0,1.44414424399324,413.30063,-617.8341
sn,logp,Trigonometric Transformed $\mathtt{logP}$,0.7845890125900546,0.6268319794215718,1.2516735558292,0.8716469874792686,0.8902988420486658,1.0078559694609337,2.084238479847511,1.2135100697090948,0.013336195646025608,0.0,0.6932850703049707,0.4806441887077681,-1.0200745156768296,0.9598364044610376,1.979910920137867,-0.6618331242149448,0.6928439404283157,1.3546770646432604,-0.08741190457300728,-1.4873326333053745,51.98522042615506,0.6744907594765952,0.27287822914950843,2.181510268098404,542.367264303303,0.6934133275486398,-0.9534934388053851,0.9134772610726132,-0.9580320367100751,0.0,1.4905999791229687,630.5319,-389.47287
sn,sp3,Trigonometric Transformed sp3,1.6376909832077509,1.4107558946354255,1.160860634667751,2.006684444455207,2.030952575443172,2.3269158538027708,4.427465214685734,2.698004522096721,0.8037989488186141,0.0,1.7070122464570128,2.9138908095542173,-1.6649770721860744,4.005084561319217,5.670061633505291,-0.09270983452046574,2.388695575492197,2.4814054100126626,0.6144801236283308,-0.9651226112367057,2.123680615614015,0.6744907594765952,0.5986568924428941,1.6774438764707928,4015.66145531467,1.8867918697291777,-1.3298016678932933,3.6473068695658277,-2.742744995664099,0.0,1.8753735476385873,588.6629,145.25426
sn,tpsa,Trigonometric Transformed $\mathtt{TPSA}$,0.7744847662409619,0.6434785443202601,1.2035906606009537,1.1300378676658704,1.1367740427321094,1.2902295872853378,2.4857841623961057,1.5107064150198557,0.3291420911547098,0.0,0.9338243519218218,0.8720279202422105,-0.8395389899495243,2.1881718265953576,3.027710816544882,-0.3843269010954972,1.024705951824058,1.4090328529195553,0.6147866386524489,-0.736578985428201,2.837146560762681,0.6744907594765952,0.5179554949062923,1.9924037075727248,1105.8488282726298,0.9901325347709294,-0.8391872143039825,1.9719845796680995,-2.349874433607334,0.0,1.9907702466901211,248.11086,-623.8553
sn,mr,Trigonometric Transformed $\mathtt{MR}$,0.7026977856405726,0.5635058944529124,1.2470105327341723,0.8324371841270708,0.8485732550639126,0.9617698330588534,1.986598233016137,1.1573446263164935,0.0027367717004228567,0.0,0.663790944615649,0.4406184181537357,-0.9308669713494837,0.9300320394813931,1.860899010830877,-0.6720537767186875,0.6791086014211251,1.3511623781398125,-0.005031212490847872,-1.5382264171407958,242.5452384329636,0.6744907594765952,0.2639460092614305,2.1676406106211217,497.0260243064297,0.6637965863674473,-0.8820225105523724,0.8862414288816853,-1.0047832321503327,0.0,1.4064725507674494,545.08484,-556.07904
sn,chi,Trigonometric Transformed $\mathtt{Chi1v}$,0.7205741846664164,0.628416659839665,1.1466503527297711,0.8309849428198457,0.8476628370664643,0.96122612460431,2.002924409641621,1.1606995785330603,-0.01434819447910766,3.7947076036992655e-19,0.6627737035571765,0.43926898212689597,-0.9322357540092144,0.9177336641402885,1.8499694181495028,-0.6987276215775231,0.6560156418703685,1.3547432634478915,-0.0066342932392991815,-1.5408686397972142,-46.192132712045286,0.6744907594765952,0.26152481550161744,2.1528493529539245,495.7276339716047,0.6629289953016886,-0.8848574719103257,0.8587458509529424,-0.9704905912090434,0.0,1.4063350033605955,332.40256,-483.79535
sn,hka,Trigonometric Transformed $\mathtt{HKA}$,0.5644835421403223,0.590902045596191,0.9552912303269931,0.832518630384964,0.8425443669507199,0.9571267677802028,1.8462457015051483,1.1196088666552586,-0.023627348648795236,0.0,0.6683616264485754,0.44670726370898506,-0.9994560779135118,0.8508918071017761,1.850347885015288,-0.6791766831071402,0.6543236781395202,1.3335003612466605,-0.0811706786844278,-1.567435430893783,-28.287627036927624,0.6744907594765952,0.25178580240942394,2.1265681769148927,504.51550127324083,0.6687791229644933,-0.9466408231147112,0.8070453351255495,-0.852535951867573,0.0,1.4600310530242537,532.6806,-260.27655
sn,bj,Trigonometric Transformed $\mathtt{BJ}$,0.7432954207512983,0.6088665542851455,1.2207854340496371,0.8302944702076137,0.8461170275648505,0.9577094271384902,1.908807620536432,1.1357321363618467,0.021908106166035897,6.329030181884132e-18,0.6643789630411232,0.4413994065315981,-0.8551055463582511,0.9694890339429718,1.824594580301223,-0.6678583506829712,0.6881650999425295,1.3560234506255007,0.07655371265047498,-1.5536768006211377,30.325714053326475,0.6744907594765952,0.25770541900828436,2.123830726901308,498.4399312182451,0.664740078261707,-0.8205205132563448,0.9227419728337981,-1.1245812359818184,0.0,1.4262657014898337,341.9988,-751.72577
ex,mw,Exponential Transformed $\mathtt{MW}$,2.4768956720516173,2.6021843586055127,0.9518524941787613,4.512428501852799,4.731040864493552,5.37165467984015,7.97169793947752,5.646705496416005,2.016109175077,0.0,15.762258525454,248.4487938232473,-0.9860939996292764,390.38230236307237,391.3683963627017,-0.548625388834367,1.6507512639589865,2.1993766527933536,21.675543395743592,499.5542519639564,7.818157230920791,0.6744907594765952,0.7423000768932875,0.02723352020484611,284835.2167527988,15.890673051481393,-0.732577712038264,4.758288533957317,-6.495267950983347,0.09663120567375887,24.638993997010925,-844.7407,-29.81397
ex,logp,Exponential Transformed $\mathtt{logP}$,2.2436395443767547,1.8222335058672852,1.2312579793712568,5.179977959040818,5.453778135383519,5.916813135848045,9.31422321346133,6.466198110933428,2.2096680156985427,0.0,12.197400143245233,148.77657025443884,-1.1544432124298483,283.80252440969645,284.9569676221263,-0.5416084984013162,1.2364184670039657,1.778026965405282,15.733745801633912,316.3256044171102,5.520014797059579,0.6744907594765952,0.7790130967734659,0.09940803539638368,173327.58097727707,12.395934938278756,-0.8268559476042333,4.662428988650521,-5.638743970728529,0.11613475177304965,23.08630143202611,-697.36945,238.41934
ex,sp3,Exponential Transformed sp3,0.570382408645831,0.36640034868263255,1.5567190661706574,1.675229581225937,1.6732659887436143,1.8412448888282136,3.2668354670080366,2.11414398145145,0.7084426820727954,0.0,1.4720045783466975,2.166797478673639,-0.6744907594765952,3.2546066103742386,3.929097369850834,-0.5289033114287028,1.7982925708997806,2.3271958823284833,0.7548810843732418,-0.9894513342265228,2.0778033503569215,0.6744907594765952,0.48050241587806397,1.8407114198497394,3010.2806420505194,1.633612105873403,-0.6744907594765952,3.2546066103742386,-4.825279761256242,0.0,1.7297255496047457,49.36837,-904.5956
ex,tpsa,Exponential Transformed $\mathtt{TPSA}$,8.537810425686876,8.707595799612877,0.9805014635689051,5.344969821463233,5.59378994994808,6.266644127815534,9.572610076758885,6.694503493996432,2.4052028200701265,0.0,22.08110648983462,487.5752638154166,-0.6744907594765952,687.0783059535449,687.7527967130216,-0.6744907594765952,1.5279631693321034,2.2024539288086986,26.990183999449727,819.1136521094131,9.180559038755336,0.6744907594765952,0.7942352185226098,0.044836705972614715,556510.3782669895,22.211714576346644,-0.6744907594765952,3.716149884494274,-5.509563819568059,0.08599290780141844,31.007191756838573,-712.41833,-89.16001
ex,mr,Exponential Transformed $\mathtt{MR}$,1.7109052005294048,1.8007610880170601,0.9501011610670677,4.069503264353648,4.236261697578346,4.840199168117675,7.219338471507342,5.091325650389253,1.817518760962903,0.0,13.517239166910464,182.71575469545832,-0.9521000509440628,319.48946763209005,320.4415676830341,-0.5004670253066681,1.797116771921175,2.2975837972278432,21.379898714391334,485.1450325411306,7.437193748552652,0.6744907594765952,0.7232633820432752,0.031425335093941756,209829.577672075,13.638882987323795,-0.6992484776996656,4.403026591049719,-6.296798251408627,0.07890070921985816,23.501244961972148,-669.2123,-244.7695
ex,chi,Exponential Transformed $\mathtt{Chi1v}$,3.45948475622496,3.8336571408889446,0.9023980572823939,9.795130040659478,10.346956412413087,11.91039616078398,17.027160984611477,12.269910899617006,4.557842320331278,0.0,58.469032643694085,3418.6277782893644,-1.0540812127449375,1412.1878837863217,1413.2419649990666,-0.5365753567767944,1.9568040801943314,2.493379436971126,23.253045045497046,545.6379857111326,12.828226282177392,0.6744907594765952,0.8565475732252554,0.013003842579772298,3879645.123134381,58.64641254933132,-0.7328934960334254,6.344746693537425,-8.657119661645584,0.11524822695035461,24.07479614112966,-783.9591,112.086006
ex,hka,Exponential Transformed $\mathtt{HKA}$,0.6841775276225598,0.7505077850610078,0.9116194944825841,1.8551477512572367,1.8776454481785367,2.058380679207352,3.6718183534085855,2.3657480580129278,0.6484624438422713,0.0,2.805412054403941,7.870336794994941,-1.0668071967194808,66.69876968894079,67.76557688566027,-0.5124304867625477,1.2484575919628509,1.7608880787253987,13.33511858572547,281.0897329476228,4.326252169333518,0.6744907594765952,0.5665369068270545,0.14062504696281736,9352.067899085643,2.8793819364698447,-0.7926635520855101,2.2713161873387153,-2.8654227656228035,0.04521276595744681,23.543888015100176,-399.7859,-230.82832
ex,bj,Exponential Transformed $\mathtt{BJ}$,1.0263641866459352,0.9265207892140601,1.1077616375090398,2.3964738933695955,2.41138763946679,2.702945398820047,4.88457394773743,3.0988452198484655,0.8277132433918698,0.0,3.866445236780556,14.94939876902305,-1.0539034907548999,54.71671051961175,55.77061401036665,-0.5808858774299954,0.8463288697507616,1.427214747180757,7.405960796380555,71.64300505766532,4.671237614776255,0.6744907594765952,0.6436802090393854,0.2631514005555276,17635.72500404493,3.9540495675078904,-0.8124598972897291,2.0109395275176047,-2.4751246608889566,0.0726950354609929,13.937607796325915,-546.09235,-131.42299
